   MJD       EECO-REF    NIST-REF NS     DATE    COMMENTS	
=========    ========    ======== ==   ========  ========
 51123.50       0.0        -3.024 g f 06-NOV-98  CL Eff: pol. - Grypstra
 51124.00       0.0        -2.936 g f 07-NOV-98  CL Eff: pol. - Grypstra
 51124.50       0.0        -2.848 g f 07-NOV-98  CL Eff: pol. - Grypstra
 51125.00       0.0        -2.759 g f 08-NOV-98  CL Eff: pol. - Grypstra
 51150.50       0.0         2.163 g f 03-DEC-98  CL Eff: pol. - Grypstra
 51151.00       0.0         2.267 g f 04-DEC-98  CL Eff: pol. - Grypstra
 51151.50       0.0         2.371 g f 04-DEC-98  CL Eff: pol. - Grypstra
 51165.50       0.0         4.989 g f 18-DEC-98  CL Eff: pol. - Grypstra
 51166.00       0.0         4.880 g f 19-DEC-98  CL Eff: pol. - Grypstra
 51166.50       0.0         4.771 g f 19-DEC-98  CL Eff: pol. - Grypstra
 51167.00       0.0         4.663 g f 20-DEC-98  CL Eff: pol. - Grypstra
 51167.50       0.0         4.555 g f 20-DEC-98  CL Eff: pol. - Grypstra
 51168.00       0.0         4.447 g f 21-DEC-98  CL Eff: pol. - Grypstra
 51168.50       0.0         4.339 g f 21-DEC-98  CL Eff: pol. - Grypstra
 51182.50       0.0         1.438 g f 04-JAN-99  CL Eff: pol. - Grypstra
 51183.00       0.0         1.338 g f 05-JAN-99  CL Eff: pol. - Grypstra
 51183.50       0.0         1.239 g f 05-JAN-99  CL Eff: pol. - Grypstra
 51204.50       0.0        -2.692 g f 26-JAN-99  CL Eff: pol. - Grypstra
 51205.00       0.0        -2.780 g f 27-JAN-99  CL Eff: pol. - Grypstra
 51205.50       0.0        -2.867 g f 27-JAN-99  CL Eff: pol. - Grypstra
 51233.00       0.0         1.808 g f 24-FEB-99  CL Eff: pol. - Grypstra
 51233.50       0.0         1.849 g f 24-FEB-99  CL Eff: pol. - Grypstra
 51234.00       0.0         1.889 g f 25-FEB-99  CL Eff: pol. - Grypstra
 51237.50       0.0         2.179 g f 28-FEB-99  CL Eff: pol. - Grypstra
 51238.00       0.0         2.222 g f 01-MAR-99  CL Eff: pol. - Grypstra
 51238.50       0.0         2.264 g f 01-MAR-99  CL Eff: pol. - Grypstra
 51239.00       0.0         2.307 g f 02-MAR-99  CL Eff: pol. - Grypstra
 51239.50       0.0         2.351 g f 02-MAR-99  CL Eff: pol. - Grypstra
 51246.50       0.0         2.983 g f 09-MAR-99  CL Eff: pol. - Grypstra
